country_name,continent,date,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,stringency_index,new_cases_ma7,new_cases_ma14,new_deaths_ma7,wow_growth_pct,cfr_pct,country_id
Argentina,South America,2022-01-14,45510324,6469649.0,0.0,119254.0,0.0,39674806.0,31881939.0,184.52,27.58,0.0,731.9285714285714,0.0,-100.0,1.8432839246765937,1
Belgium,Europe,2020-01-29,11655923,0.0,0.0,0.0,0.0,,,,5.56,,,,,,2
Belgium,Europe,2020-02-04,11655923,0.0,0.0,0.0,0.0,,,,11.11,,,,,,2
Belgium,Europe,2020-02-07,11655923,0.0,0.0,0.0,0.0,,,,11.11,,,,,,2
Belgium,Europe,2020-02-09,11655923,1.0,1.0,0.0,0.0,,,,11.11,,,,,0.0,2
Belgium,Europe,2020-02-16,11655923,1.0,0.0,0.0,0.0,,,,11.11,,,,,0.0,2
Belgium,Europe,2020-02-21,11655923,1.0,0.0,0.0,0.0,,,,11.11,,,,,0.0,2
Belgium,Europe,2020-02-24,11655923,1.0,0.0,0.0,0.0,,,,11.11,0.14285714285714285,,0.0,,0.0,2
Belgium,Europe,2020-03-05,11655923,1.0,0.0,0.0,0.0,,,,13.89,0.14285714285714285,,0.0,,0.0,2
Belgium,Europe,2020-03-06,11655923,1.0,0.0,0.0,0.0,,,,13.89,0.14285714285714285,,0.0,,0.0,2
Belgium,Europe,2020-03-15,11655923,1362.0,1046.0,9.0,9.0,,,,50.93,149.57142857142858,,1.2857142857142858,,0.6607929515418502,2
Belgium,Europe,2020-03-22,11655923,4473.0,3111.0,149.0,140.0,,,,81.48,593.8571428571429,,21.285714285714285,,3.3310976972948803,2
Belgium,Europe,2020-04-03,11655923,12031.0,0.0,751.0,0.0,,,,81.48,593.8571428571429,,21.285714285714285,,6.242207630288422,2
Belgium,Europe,2020-04-07,11655923,21665.0,0.0,2108.0,0.0,,,,81.48,593.8571428571429,,21.285714285714285,,9.729979229171475,2
